no_attrib,scaling,test_size,activation,optimiser,no_epochs,batch_size,loss
10,TRUE,0.3,relu,adam,100,10,31.26021576
11,TRUE,0.3,relu,adam,100,10,41.82530132
1,TRUE,0.3,tanh,adam,100,10,87.85307192
2,TRUE,0.3,tanh,adam,100,10,17.74989931
3,TRUE,0.3,tanh,adam,100,10,20.5787989
4,TRUE,0.3,tanh,adam,100,10,29.94551578
5,TRUE,0.3,tanh,adam,100,10,42.73984608
6,TRUE,0.3,tanh,adam,100,10,49.27198892
7,TRUE,0.3,tanh,adam,100,10,68.97457243
8,TRUE,0.3,tanh,adam,100,10,88.8880294
9,TRUE,0.3,tanh,adam,100,10,38.11373058
10,TRUE,0.3,tanh,adam,100,10,61.9601063
11,TRUE,0.3,tanh,adam,100,10,54.92578426
1,TRUE,0.3,sigmoid,adam,100,10,50.67476313
2,TRUE,0.3,sigmoid,adam,100,10,23.12473071
3,TRUE,0.3,sigmoid,adam,100,10,32.66850803
4,TRUE,0.3,sigmoid,adam,100,10,28.54367567
5,TRUE,0.3,sigmoid,adam,100,10,69.10869719
6,TRUE,0.3,sigmoid,adam,100,10,51.89229885
7,TRUE,0.3,sigmoid,adam,100,10,47.0591255
8,TRUE,0.3,sigmoid,adam,100,10,85.2195294
9,TRUE,0.3,sigmoid,adam,100,10,98.54159988
10,TRUE,0.3,sigmoid,adam,100,10,37.65355662
11,TRUE,0.3,sigmoid,adam,100,10,55.56121505
1,TRUE,0.3,exponential,adam,100,10,214489.2919
2,TRUE,0.3,exponential,adam,100,10,505378.648
3,TRUE,0.3,exponential,adam,100,10,
4,TRUE,0.3,exponential,adam,100,10,
5,TRUE,0.3,exponential,adam,100,10,
6,TRUE,0.3,exponential,adam,100,10,
7,TRUE,0.3,exponential,adam,100,10,
8,TRUE,0.3,exponential,adam,100,10,
9,TRUE,0.3,exponential,adam,100,10,
10,TRUE,0.3,exponential,adam,100,10,
11,TRUE,0.3,exponential,adam,100,10,
1,TRUE,0.3,elu,adam,100,10,33.03293108
2,TRUE,0.3,elu,adam,100,10,24.93001265
3,TRUE,0.3,elu,adam,100,10,26.55419601
4,TRUE,0.3,elu,adam,100,10,16.96799833
5,TRUE,0.3,elu,adam,100,10,26.55089579
6,TRUE,0.3,elu,adam,100,10,28.5616169
7,TRUE,0.3,elu,adam,100,10,37.63824644
8,TRUE,0.3,elu,adam,100,10,21.80931332
9,TRUE,0.3,elu,adam,100,10,26.51713482
10,TRUE,0.3,elu,adam,100,10,31.23373257
11,TRUE,0.3,elu,adam,100,10,30.27027682
1,TRUE,0.3,linear,adam,100,10,37.78683346
2,TRUE,0.3,linear,adam,100,10,25.5071647
3,TRUE,0.3,linear,adam,100,10,23.43540945
4,TRUE,0.3,linear,adam,100,10,34.1808298
5,TRUE,0.3,linear,adam,100,10,28.72265294
6,TRUE,0.3,linear,adam,100,10,43.22727444
7,TRUE,0.3,linear,adam,100,10,37.5000259
8,TRUE,0.3,linear,adam,100,10,34.37995479
9,TRUE,0.3,linear,adam,100,10,34.941135
10,TRUE,0.3,linear,adam,100,10,57.83819359
11,TRUE,0.3,linear,adam,100,10,18.30613186
1,TRUE,0.3,relu,nadam,100,10,49.52244588
2,TRUE,0.3,relu,nadam,100,10,24.90659322
3,TRUE,0.3,relu,nadam,100,10,14.01258785
4,TRUE,0.3,relu,nadam,100,10,24.18210863
5,TRUE,0.3,relu,nadam,100,10,35.31036297
6,TRUE,0.3,relu,nadam,100,10,25.15290632
7,TRUE,0.3,relu,nadam,100,10,31.01893254
8,TRUE,0.3,relu,nadam,100,10,35.97337934
9,TRUE,0.3,relu,nadam,100,10,30.302807
10,TRUE,0.3,relu,nadam,100,10,30.15115136
11,TRUE,0.3,relu,nadam,100,10,26.9981041
1,TRUE,0.3,tanh,nadam,100,10,92.38728433
2,TRUE,0.3,tanh,nadam,100,10,24.62509632
3,TRUE,0.3,tanh,nadam,100,10,19.53678733
4,TRUE,0.3,tanh,nadam,100,10,23.53483873
5,TRUE,0.3,tanh,nadam,100,10,93.68437396
6,TRUE,0.3,tanh,nadam,100,10,44.87016055
7,TRUE,0.3,tanh,nadam,100,10,95.29789011
8,TRUE,0.3,tanh,nadam,100,10,84.03074847
9,TRUE,0.3,tanh,nadam,100,10,77.86818213
10,TRUE,0.3,tanh,nadam,100,10,71.91135226
11,TRUE,0.3,tanh,nadam,100,10,60.75452503
1,TRUE,0.3,sigmoid,nadam,100,10,33.06470931
2,TRUE,0.3,sigmoid,nadam,100,10,20.84294771
3,TRUE,0.3,sigmoid,nadam,100,10,25.58979878
4,TRUE,0.3,sigmoid,nadam,100,10,30.31886352
5,TRUE,0.3,sigmoid,nadam,100,10,37.36908571
6,TRUE,0.3,sigmoid,nadam,100,10,91.94053168
7,TRUE,0.3,sigmoid,nadam,100,10,33.67231861
8,TRUE,0.3,sigmoid,nadam,100,10,79.04580749
9,TRUE,0.3,sigmoid,nadam,100,10,69.36979073
10,TRUE,0.3,sigmoid,nadam,100,10,38.40644696
11,TRUE,0.3,sigmoid,nadam,100,10,34.34663552
1,TRUE,0.3,exponential,nadam,100,10,4520427.865
2,TRUE,0.3,exponential,nadam,100,10,977631693.3
3,TRUE,0.3,exponential,nadam,100,10,2483.163484
4,TRUE,0.3,exponential,nadam,100,10,
5,TRUE,0.3,exponential,nadam,100,10,
6,TRUE,0.3,exponential,nadam,100,10,
7,TRUE,0.3,exponential,nadam,100,10,
8,TRUE,0.3,exponential,nadam,100,10,
9,TRUE,0.3,exponential,nadam,100,10,
10,TRUE,0.3,exponential,nadam,100,10,
11,TRUE,0.3,exponential,nadam,100,10,
1,TRUE,0.3,elu,nadam,100,10,39.38408139
2,TRUE,0.3,elu,nadam,100,10,18.17410951
3,TRUE,0.3,elu,nadam,100,10,17.1232747
4,TRUE,0.3,elu,nadam,100,10,13.32779711
5,TRUE,0.3,elu,nadam,100,10,32.00445446
6,TRUE,0.3,elu,nadam,100,10,27.46168915
7,TRUE,0.3,elu,nadam,100,10,33.25741075
8,TRUE,0.3,elu,nadam,100,10,16.10645796
9,TRUE,0.3,elu,nadam,100,10,27.79739912
10,TRUE,0.3,elu,nadam,100,10,47.56853947
11,TRUE,0.3,elu,nadam,100,10,20.21667069
1,TRUE,0.3,linear,nadam,100,10,45.08017028
2,TRUE,0.3,linear,nadam,100,10,30.7136882
3,TRUE,0.3,linear,nadam,100,10,29.73849146
4,TRUE,0.3,linear,nadam,100,10,21.00384933
5,TRUE,0.3,linear,nadam,100,10,43.2467545
6,TRUE,0.3,linear,nadam,100,10,51.18212007
7,TRUE,0.3,linear,nadam,100,10,27.14406425
8,TRUE,0.3,linear,nadam,100,10,26.74208307
9,TRUE,0.3,linear,nadam,100,10,33.78403779
10,TRUE,0.3,linear,nadam,100,10,29.83150221
11,TRUE,0.3,linear,nadam,100,10,33.35162655
1,FALSE,0.3,relu,nadam,100,10,32.49865462
2,FALSE,0.3,relu,nadam,100,10,22.44161184
3,FALSE,0.3,relu,nadam,100,10,23.13535188
4,FALSE,0.3,relu,nadam,100,10,12.0596055
5,FALSE,0.3,relu,nadam,100,10,11.88183619
6,FALSE,0.3,relu,nadam,100,10,11.77423665
7,FALSE,0.3,relu,nadam,100,10,12.67533177
8,FALSE,0.3,relu,nadam,100,10,15.90803292
9,FALSE,0.3,relu,nadam,100,10,15.48491739
10,FALSE,0.3,relu,nadam,100,10,10.23193628
11,FALSE,0.3,relu,nadam,100,10,11.16363741
1,FALSE,0.3,tanh,nadam,100,10,29.33308009
2,FALSE,0.3,tanh,nadam,100,10,25.65274791
3,FALSE,0.3,tanh,nadam,100,10,15.69501485
4,FALSE,0.3,tanh,nadam,100,10,17.84228867
5,FALSE,0.3,tanh,nadam,100,10,13.02434276
6,FALSE,0.3,tanh,nadam,100,10,15.79186706
7,FALSE,0.3,tanh,nadam,100,10,16.11857467
8,FALSE,0.3,tanh,nadam,100,10,19.56647953
9,FALSE,0.3,tanh,nadam,100,10,16.00702893
10,FALSE,0.3,tanh,nadam,100,10,16.7620166
11,FALSE,0.3,tanh,nadam,100,10,16.83963188
1,FALSE,0.3,sigmoid,nadam,100,10,36.37871009
2,FALSE,0.3,sigmoid,nadam,100,10,20.78863535
3,FALSE,0.3,sigmoid,nadam,100,10,23.28595949
4,FALSE,0.3,sigmoid,nadam,100,10,14.43975765
5,FALSE,0.3,sigmoid,nadam,100,10,11.45654939
6,FALSE,0.3,sigmoid,nadam,100,10,13.6764434
7,FALSE,0.3,sigmoid,nadam,100,10,19.34075767
8,FALSE,0.3,sigmoid,nadam,100,10,22.01475058
9,FALSE,0.3,sigmoid,nadam,100,10,20.98391874
10,FALSE,0.3,sigmoid,nadam,100,10,23.56765837
11,FALSE,0.3,sigmoid,nadam,100,10,17.10147135
1,FALSE,0.3,exponential,nadam,100,10,25.60399186
2,FALSE,0.3,exponential,nadam,100,10,21.45405779
3,FALSE,0.3,exponential,nadam,100,10,14.37466511
4,FALSE,0.3,exponential,nadam,100,10,10.65556338
5,FALSE,0.3,exponential,nadam,100,10,13.24691707
6,FALSE,0.3,exponential,nadam,100,10,12.80484526
7,FALSE,0.3,exponential,nadam,100,10,22.90081792
8,FALSE,0.3,exponential,nadam,100,10,19.94790007
9,FALSE,0.3,exponential,nadam,100,10,10.4262351
10,FALSE,0.3,exponential,nadam,100,10,18.01908277
11,FALSE,0.3,exponential,nadam,100,10,11.3308773
1,FALSE,0.3,elu,nadam,100,10,33.93718137
2,FALSE,0.3,elu,nadam,100,10,22.25530951
3,FALSE,0.3,elu,nadam,100,10,18.65075387
4,FALSE,0.3,elu,nadam,100,10,20.15238134
5,FALSE,0.3,elu,nadam,100,10,20.86079073
6,FALSE,0.3,elu,nadam,100,10,10.67111999
7,FALSE,0.3,elu,nadam,100,10,9.038143007
8,FALSE,0.3,elu,nadam,100,10,15.08482085
9,FALSE,0.3,elu,nadam,100,10,16.77551917
10,FALSE,0.3,elu,nadam,100,10,23.00900816
11,FALSE,0.3,elu,nadam,100,10,13.9756991
1,FALSE,0.3,linear,nadam,100,10,48.80308071
2,FALSE,0.3,linear,nadam,100,10,27.2192314
3,FALSE,0.3,linear,nadam,100,10,20.51237164
4,FALSE,0.3,linear,nadam,100,10,37.22624478
5,FALSE,0.3,linear,nadam,100,10,27.74107542
6,FALSE,0.3,linear,nadam,100,10,29.00481063
7,FALSE,0.3,linear,nadam,100,10,35.24000288
8,FALSE,0.3,linear,nadam,100,10,35.56155877
9,FALSE,0.3,linear,nadam,100,10,25.11796801
10,FALSE,0.3,linear,nadam,100,10,23.893053
11,FALSE,0.3,linear,nadam,100,10,21.48175039
1,FALSE,0.3,relu,adam,100,10,38.01006869
2,FALSE,0.3,relu,adam,100,10,18.42356391
3,FALSE,0.3,relu,adam,100,10,19.26133846
4,FALSE,0.3,relu,adam,100,10,12.0882223
5,FALSE,0.3,relu,adam,100,10,18.22857084
6,FALSE,0.3,relu,adam,100,10,10.21088811
7,FALSE,0.3,relu,adam,100,10,15.44399131
8,FALSE,0.3,relu,adam,100,10,14.40841293
9,FALSE,0.3,relu,adam,100,10,15.62356065
10,FALSE,0.3,relu,adam,100,10,13.41199247
11,FALSE,0.3,relu,adam,100,10,19.57264137
1,FALSE,0.3,tanh,adam,100,10,40.80806391
2,FALSE,0.3,tanh,adam,100,10,22.64179842
3,FALSE,0.3,tanh,adam,100,10,18.68963934
4,FALSE,0.3,tanh,adam,100,10,26.54303666
5,FALSE,0.3,tanh,adam,100,10,20.26856212
6,FALSE,0.3,tanh,adam,100,10,17.99312757
7,FALSE,0.3,tanh,adam,100,10,23.30556619
8,FALSE,0.3,tanh,adam,100,10,19.46172965
9,FALSE,0.3,tanh,adam,100,10,20.78694113
10,FALSE,0.3,tanh,adam,100,10,17.12710576
11,FALSE,0.3,tanh,adam,100,10,10.86758277
1,FALSE,0.3,sigmoid,adam,100,10,42.50653879
2,FALSE,0.3,sigmoid,adam,100,10,25.85603839
3,FALSE,0.3,sigmoid,adam,100,10,19.46962477
4,FALSE,0.3,sigmoid,adam,100,10,27.68016092
5,FALSE,0.3,sigmoid,adam,100,10,22.77703877
6,FALSE,0.3,sigmoid,adam,100,10,16.74705335
7,FALSE,0.3,sigmoid,adam,100,10,22.41352152
8,FALSE,0.3,sigmoid,adam,100,10,18.66757272
9,FALSE,0.3,sigmoid,adam,100,10,22.16613795
10,FALSE,0.3,sigmoid,adam,100,10,22.06949013
11,FALSE,0.3,sigmoid,adam,100,10,19.18782274
1,FALSE,0.3,exponential,adam,100,10,28.5787474
2,FALSE,0.3,exponential,adam,100,10,14.05007247
3,FALSE,0.3,exponential,adam,100,10,21.21913328
4,FALSE,0.3,exponential,adam,100,10,19.61905771
5,FALSE,0.3,exponential,adam,100,10,18.72853691
6,FALSE,0.3,exponential,adam,100,10,14.68728236
7,FALSE,0.3,exponential,adam,100,10,10.56888204
8,FALSE,0.3,exponential,adam,100,10,29.3993731
9,FALSE,0.3,exponential,adam,100,10,11.96013842
10,FALSE,0.3,exponential,adam,100,10,20.1305813
11,FALSE,0.3,exponential,adam,100,10,16.45725757
1,FALSE,0.3,elu,adam,100,10,31.40661481
2,FALSE,0.3,elu,adam,100,10,15.93061839
3,FALSE,0.3,elu,adam,100,10,22.63189035
4,FALSE,0.3,elu,adam,100,10,14.65370771
5,FALSE,0.3,elu,adam,100,10,15.81817506
6,FALSE,0.3,elu,adam,100,10,21.01051559
7,FALSE,0.3,elu,adam,100,10,10.31516923
8,FALSE,0.3,elu,adam,100,10,18.80421147
9,FALSE,0.3,elu,adam,100,10,20.70723017
10,FALSE,0.3,elu,adam,100,10,21.3932209
11,FALSE,0.3,elu,adam,100,10,10.16804808
1,FALSE,0.3,linear,adam,100,10,41.21062389
2,FALSE,0.3,linear,adam,100,10,42.72073896
3,FALSE,0.3,linear,adam,100,10,21.49602719
4,FALSE,0.3,linear,adam,100,10,30.03448647
5,FALSE,0.3,linear,adam,100,10,37.96767998
6,FALSE,0.3,linear,adam,100,10,36.78220327
7,FALSE,0.3,linear,adam,100,10,29.38521154
8,FALSE,0.3,linear,adam,100,10,26.5173644
9,FALSE,0.3,linear,adam,100,10,29.72273274
10,FALSE,0.3,linear,adam,100,10,28.33548144
11,FALSE,0.3,linear,adam,100,10,25.63882993
1,FALSE,0.3,relu,sgd,100,10,24.44673915
2,FALSE,0.3,relu,sgd,100,10,27.16397406
3,FALSE,0.3,relu,sgd,100,10,11.85365137
4,FALSE,0.3,relu,sgd,100,10,17.49323478
5,FALSE,0.3,relu,sgd,100,10,10.38515126
6,FALSE,0.3,relu,sgd,100,10,20.20849976
7,FALSE,0.3,relu,sgd,100,10,27.44345053
8,FALSE,0.3,relu,sgd,100,10,17.96051723
9,FALSE,0.3,relu,sgd,100,10,22.81688188
10,FALSE,0.3,relu,sgd,100,10,25.37917318
11,FALSE,0.3,relu,sgd,100,10,14.60366974
1,FALSE,0.3,tanh,sgd,100,10,28.60093026
2,FALSE,0.3,tanh,sgd,100,10,22.98857594
3,FALSE,0.3,tanh,sgd,100,10,15.41535694
4,FALSE,0.3,tanh,sgd,100,10,16.24433111
5,FALSE,0.3,tanh,sgd,100,10,10.81843808
6,FALSE,0.3,tanh,sgd,100,10,14.33502202
7,FALSE,0.3,tanh,sgd,100,10,11.64740477
8,FALSE,0.3,tanh,sgd,100,10,16.41921736
9,FALSE,0.3,tanh,sgd,100,10,14.02360314
10,FALSE,0.3,tanh,sgd,100,10,21.6301387
11,FALSE,0.3,tanh,sgd,100,10,19.44294377
1,FALSE,0.3,sigmoid,sgd,100,10,24.07440015
2,FALSE,0.3,sigmoid,sgd,100,10,12.99560632
3,FALSE,0.3,sigmoid,sgd,100,10,14.30947525
4,FALSE,0.3,sigmoid,sgd,100,10,18.34574308
5,FALSE,0.3,sigmoid,sgd,100,10,14.12767049
6,FALSE,0.3,sigmoid,sgd,100,10,9.462386031
7,FALSE,0.3,sigmoid,sgd,100,10,15.0276608
8,FALSE,0.3,sigmoid,sgd,100,10,12.47749981
9,FALSE,0.3,sigmoid,sgd,100,10,14.99530722
10,FALSE,0.3,sigmoid,sgd,100,10,12.61113779
11,FALSE,0.3,sigmoid,sgd,100,10,11.48992458
1,FALSE,0.3,exponential,sgd,100,10,24.09708917
2,FALSE,0.3,exponential,sgd,100,10,
3,FALSE,0.3,exponential,sgd,100,10,
4,FALSE,0.3,exponential,sgd,100,10,
5,FALSE,0.3,exponential,sgd,100,10,
6,FALSE,0.3,exponential,sgd,100,10,
7,FALSE,0.3,exponential,sgd,100,10,
8,FALSE,0.3,exponential,sgd,100,10,
9,FALSE,0.3,exponential,sgd,100,10,
10,FALSE,0.3,exponential,sgd,100,10,
11,FALSE,0.3,exponential,sgd,100,10,
1,FALSE,0.3,elu,sgd,100,10,22.99143018
2,FALSE,0.3,elu,sgd,100,10,13.8631901
3,FALSE,0.3,elu,sgd,100,10,15.50904033
4,FALSE,0.3,elu,sgd,100,10,24.03922232
5,FALSE,0.3,elu,sgd,100,10,10.75638259
6,FALSE,0.3,elu,sgd,100,10,19.71691031
7,FALSE,0.3,elu,sgd,100,10,14.63627178
8,FALSE,0.3,elu,sgd,100,10,13.32048451
9,FALSE,0.3,elu,sgd,100,10,10.41654747
10,FALSE,0.3,elu,sgd,100,10,15.83017229
11,FALSE,0.3,elu,sgd,100,10,23.78185714
1,FALSE,0.3,linear,sgd,100,10,46.64548683
2,FALSE,0.3,linear,sgd,100,10,27.67307312
3,FALSE,0.3,linear,sgd,100,10,27.21877811
4,FALSE,0.3,linear,sgd,100,10,21.9230693
5,FALSE,0.3,linear,sgd,100,10,26.19215242
6,FALSE,0.3,linear,sgd,100,10,25.31817522
7,FALSE,0.3,linear,sgd,100,10,32.44102598
8,FALSE,0.3,linear,sgd,100,10,34.6192894
9,FALSE,0.3,linear,sgd,100,10,28.70946794
10,FALSE,0.3,linear,sgd,100,10,26.16396819
11,FALSE,0.3,linear,sgd,100,10,20.22069399
1,FALSE,0.3,relu,sgd,100,10,31.12309647
2,FALSE,0.3,relu,sgd,100,10,25.39491458
3,FALSE,0.3,relu,sgd,100,10,17.32009009
4,FALSE,0.3,relu,sgd,100,10,19.01774497
5,FALSE,0.3,relu,sgd,100,10,20.94322546
6,FALSE,0.3,relu,sgd,100,10,22.6477897
7,FALSE,0.3,relu,sgd,100,10,15.74502112
8,FALSE,0.3,relu,sgd,100,10,10.96685615
9,FALSE,0.3,relu,sgd,100,10,14.26254453
10,FALSE,0.3,relu,sgd,100,10,13.93636322
11,FALSE,0.3,relu,sgd,100,10,12.64168895
1,FALSE,0.3,tanh,sgd,100,10,22.46229132
2,FALSE,0.3,tanh,sgd,100,10,38.76589479
3,FALSE,0.3,tanh,sgd,100,10,21.23444823
4,FALSE,0.3,tanh,sgd,100,10,15.85389308
5,FALSE,0.3,tanh,sgd,100,10,14.85224649
6,FALSE,0.3,tanh,sgd,100,10,16.7636522
7,FALSE,0.3,tanh,sgd,100,10,9.77584623
8,FALSE,0.3,tanh,sgd,100,10,13.26094216
9,FALSE,0.3,tanh,sgd,100,10,12.77622338
10,FALSE,0.3,tanh,sgd,100,10,16.06776594
11,FALSE,0.3,tanh,sgd,100,10,13.6708226
1,FALSE,0.3,sigmoid,sgd,100,10,24.58292841
2,FALSE,0.3,sigmoid,sgd,100,10,25.20839596
3,FALSE,0.3,sigmoid,sgd,100,10,19.70706553
4,FALSE,0.3,sigmoid,sgd,100,10,19.38918591
5,FALSE,0.3,sigmoid,sgd,100,10,14.64123515
6,FALSE,0.3,sigmoid,sgd,100,10,15.8121622
7,FALSE,0.3,sigmoid,sgd,100,10,10.28628932
8,FALSE,0.3,sigmoid,sgd,100,10,21.22777527
9,FALSE,0.3,sigmoid,sgd,100,10,7.53252431
10,FALSE,0.3,sigmoid,sgd,100,10,17.55072995
11,FALSE,0.3,sigmoid,sgd,100,10,13.39940023
1,FALSE,0.3,exponential,sgd,100,10,25.63126534
2,FALSE,0.3,exponential,sgd,100,10,
3,FALSE,0.3,exponential,sgd,100,10,
4,FALSE,0.3,exponential,sgd,100,10,
5,FALSE,0.3,exponential,sgd,100,10,
6,FALSE,0.3,exponential,sgd,100,10,
7,FALSE,0.3,exponential,sgd,100,10,
8,FALSE,0.3,exponential,sgd,100,10,
9,FALSE,0.3,exponential,sgd,100,10,
10,FALSE,0.3,exponential,sgd,100,10,
11,FALSE,0.3,exponential,sgd,100,10,
1,FALSE,0.3,elu,sgd,100,10,23.38979631
2,FALSE,0.3,elu,sgd,100,10,24.85651719
3,FALSE,0.3,elu,sgd,100,10,16.81617797
4,FALSE,0.3,elu,sgd,100,10,15.17600376
5,FALSE,0.3,elu,sgd,100,10,12.1566527
6,FALSE,0.3,elu,sgd,100,10,16.99600591
7,FALSE,0.3,elu,sgd,100,10,13.41881265
8,FALSE,0.3,elu,sgd,100,10,16.66990155
9,FALSE,0.3,elu,sgd,100,10,14.04732142
10,FALSE,0.3,elu,sgd,100,10,16.49010784
11,FALSE,0.3,elu,sgd,100,10,22.09892393
1,FALSE,0.3,linear,sgd,100,10,48.62843644
2,FALSE,0.3,linear,sgd,100,10,37.19851343
3,FALSE,0.3,linear,sgd,100,10,28.52749383
4,FALSE,0.3,linear,sgd,100,10,23.9721753
5,FALSE,0.3,linear,sgd,100,10,35.67226189
6,FALSE,0.3,linear,sgd,100,10,26.07585445
7,FALSE,0.3,linear,sgd,100,10,31.71057279
8,FALSE,0.3,linear,sgd,100,10,34.91402536
9,FALSE,0.3,linear,sgd,100,10,42.20839862
10,FALSE,0.3,linear,sgd,100,10,27.76182918
11,FALSE,0.3,linear,sgd,100,10,33.17102171
1,FALSE,0.3,relu,adam,100,10,36.17785986
2,FALSE,0.3,relu,adam,100,10,18.46941346
3,FALSE,0.3,relu,adam,100,10,19.30109928
4,FALSE,0.3,relu,adam,100,10,18.66881903
5,FALSE,0.3,relu,adam,100,10,17.07966498
6,FALSE,0.3,relu,adam,100,10,17.95909771
7,FALSE,0.3,relu,adam,100,10,11.86737161
8,FALSE,0.3,relu,adam,100,10,14.15165118
9,FALSE,0.3,relu,adam,100,10,16.28359207
10,FALSE,0.3,relu,adam,100,10,13.13308681
11,FALSE,0.3,relu,adam,100,10,13.85521916
1,FALSE,0.3,tanh,adam,100,10,25.64758833
2,FALSE,0.3,tanh,adam,100,10,17.94032719
3,FALSE,0.3,tanh,adam,100,10,29.45348649
4,FALSE,0.3,tanh,adam,100,10,20.18269574
5,FALSE,0.3,tanh,adam,100,10,15.41644654
6,FALSE,0.3,tanh,adam,100,10,20.87328534
7,FALSE,0.3,tanh,adam,100,10,25.1757825
8,FALSE,0.3,tanh,adam,100,10,25.10798976
9,FALSE,0.3,tanh,adam,100,10,18.98412002
10,FALSE,0.3,tanh,adam,100,10,22.99496892
11,FALSE,0.3,tanh,adam,100,10,14.52530158
1,FALSE,0.3,sigmoid,adam,100,10,36.13465379
2,FALSE,0.3,sigmoid,adam,100,10,25.78551895
3,FALSE,0.3,sigmoid,adam,100,10,23.89683194
4,FALSE,0.3,sigmoid,adam,100,10,30.24296871
5,FALSE,0.3,sigmoid,adam,100,10,27.07718177
6,FALSE,0.3,sigmoid,adam,100,10,21.6450751
7,FALSE,0.3,sigmoid,adam,100,10,15.76131469
8,FALSE,0.3,sigmoid,adam,100,10,19.22111782
9,FALSE,0.3,sigmoid,adam,100,10,26.95440097
10,FALSE,0.3,sigmoid,adam,100,10,15.73734765
11,FALSE,0.3,sigmoid,adam,100,10,23.61101662
1,FALSE,0.3,exponential,adam,100,10,25.33070153
2,FALSE,0.3,exponential,adam,100,10,26.80450304
3,FALSE,0.3,exponential,adam,100,10,25.55125994
4,FALSE,0.3,exponential,adam,100,10,18.16731232
5,FALSE,0.3,exponential,adam,100,10,10.65736374
6,FALSE,0.3,exponential,adam,100,10,39.4677635
7,FALSE,0.3,exponential,adam,100,10,14.50169734
8,FALSE,0.3,exponential,adam,100,10,12.56589084
9,FALSE,0.3,exponential,adam,100,10,10.71768028
10,FALSE,0.3,exponential,adam,100,10,12.13971279
11,FALSE,0.3,exponential,adam,100,10,17.95249535
1,FALSE,0.3,elu,adam,100,10,37.17042983
2,FALSE,0.3,elu,adam,100,10,15.42419398
3,FALSE,0.3,elu,adam,100,10,24.95180707
4,FALSE,0.3,elu,adam,100,10,14.92217987
5,FALSE,0.3,elu,adam,100,10,9.04118824
6,FALSE,0.3,elu,adam,100,10,26.91741662
7,FALSE,0.3,elu,adam,100,10,21.67233342
8,FALSE,0.3,elu,adam,100,10,21.77759311
9,FALSE,0.3,elu,adam,100,10,16.72692158
10,FALSE,0.3,elu,adam,100,10,16.17167844
11,FALSE,0.3,elu,adam,100,10,14.58750868
1,FALSE,0.3,linear,adam,100,10,36.06198622
2,FALSE,0.3,linear,adam,100,10,39.89959135
3,FALSE,0.3,linear,adam,100,10,31.97006497
4,FALSE,0.3,linear,adam,100,10,34.14967226
5,FALSE,0.3,linear,adam,100,10,23.18362858
6,FALSE,0.3,linear,adam,100,10,34.48677485
7,FALSE,0.3,linear,adam,100,10,22.86169414
8,FALSE,0.3,linear,adam,100,10,24.5526629
9,FALSE,0.3,linear,adam,100,10,44.53430778
10,FALSE,0.3,linear,adam,100,10,27.80090171
11,FALSE,0.3,linear,adam,100,10,23.47123256
1,TRUE,0.3,relu,sgd,100,10,35.90644144
2,TRUE,0.3,relu,sgd,100,10,23.42081833
3,TRUE,0.3,relu,sgd,100,10,21.95446481
4,TRUE,0.3,relu,sgd,100,10,18.14203609
5,TRUE,0.3,relu,sgd,100,10,19.79475408
6,TRUE,0.3,relu,sgd,100,10,17.80897161
7,TRUE,0.3,relu,sgd,100,10,16.10314274
8,TRUE,0.3,relu,sgd,100,10,18.08798213
9,TRUE,0.3,relu,sgd,100,10,13.11986697
10,TRUE,0.3,relu,sgd,100,10,12.48914433
11,TRUE,0.3,relu,sgd,100,10,19.21222546
1,TRUE,0.3,tanh,sgd,100,10,31.58027478
2,TRUE,0.3,tanh,sgd,100,10,20.432127
3,TRUE,0.3,tanh,sgd,100,10,21.73044807
4,TRUE,0.3,tanh,sgd,100,10,17.47929161
5,TRUE,0.3,tanh,sgd,100,10,24.45630691
6,TRUE,0.3,tanh,sgd,100,10,14.65269751
7,TRUE,0.3,tanh,sgd,100,10,16.669099
8,TRUE,0.3,tanh,sgd,100,10,14.21847396
9,TRUE,0.3,tanh,sgd,100,10,16.4659732
10,TRUE,0.3,tanh,sgd,100,10,21.41280877
11,TRUE,0.3,tanh,sgd,100,10,12.29712316
1,TRUE,0.3,sigmoid,sgd,100,10,25.09098585
2,TRUE,0.3,sigmoid,sgd,100,10,25.47802815
3,TRUE,0.3,sigmoid,sgd,100,10,19.38934512
4,TRUE,0.3,sigmoid,sgd,100,10,12.00581423
5,TRUE,0.3,sigmoid,sgd,100,10,11.45421327
6,TRUE,0.3,sigmoid,sgd,100,10,12.45368114
7,TRUE,0.3,sigmoid,sgd,100,10,12.17373098
8,TRUE,0.3,sigmoid,sgd,100,10,10.15768071
9,TRUE,0.3,sigmoid,sgd,100,10,11.28401977
10,TRUE,0.3,sigmoid,sgd,100,10,13.31087835
11,TRUE,0.3,sigmoid,sgd,100,10,10.82414185
1,TRUE,0.3,exponential,sgd,100,10,36.6117116
2,TRUE,0.3,exponential,sgd,100,10,
3,TRUE,0.3,exponential,sgd,100,10,
4,TRUE,0.3,exponential,sgd,100,10,
5,TRUE,0.3,exponential,sgd,100,10,
6,TRUE,0.3,exponential,sgd,100,10,
7,TRUE,0.3,exponential,sgd,100,10,
8,TRUE,0.3,exponential,sgd,100,10,
9,TRUE,0.3,exponential,sgd,100,10,
10,TRUE,0.3,exponential,sgd,100,10,
11,TRUE,0.3,exponential,sgd,100,10,
1,TRUE,0.3,elu,sgd,100,10,29.9021883
